"meal_id";"user_id";"log_date";"meal_type";"calories_intake";"is_logged_correctly"
"0d5e7f3e-f566-437c-b1f0-553a245d374f";"60b0bd4c-a3f5-40b0-ab6a-620e38409034";"2023-04-17";"lunch";331;1
"674f2d25-dcd5-44d2-82da-4996a608f7b6";"36361f85-0bb6-4896-8fcd-9f07518cb925";"2023-01-08";"snack";664;1
"1351d634-d145-43de-8b9c-94e9df46a022";"8de082e1-f59c-47c6-b714-ebd39ea607db";"2023-08-16";"lunch";239;1
"d0b43ceb-f6b7-4c21-b58c-5faad3287862";"f8de063b-e1f8-46e4-baa3-34070b60c9e3";"2023-09-21";"lunch";663;1
"ff1a66ec-5dac-48da-90c6-0591cef1998e";"36a17be9-aa0d-49ec-a9d8-571d1f5db09d";"2023-02-13";"lunch";675;1
"3dbaa23f-8470-457d-9c09-6b9e4a630619";"c5096c88-ca82-4290-ba3e-f0f43bebcb38";"2023-04-20";"snack";217;1
"536cb43b-2c40-4dc8-a718-8711b2a48bef";"d4bac368-2734-418c-ad82-cff9577e4893";"2023-08-28";"snack";679;1
"ba0f5106-814b-4426-a21e-6f4c40a6d0af";"6a045919-0012-4e29-83b2-309d6fd196c2";"2023-04-24";"snack";348;1
"0d21fa02-0586-4998-ba31-6232067102dc";"14e84b5c-fe00-4c01-8329-a22fb019cbed";"2023-03-05";"dinner";280;1
"899e06b0-84eb-4fb7-945b-a9d3f1dcfba4";"773e4266-3a64-46ea-8992-87b17a385899";"2023-12-23";"lunch";512;1
"babe101d-2e22-46cc-b84f-f19dd50717d8";"68239c27-6af4-4394-bd5e-cd3d5b1078ef";"2023-12-15";"dinner";241;1
"c2fbe656-757b-4a24-a000-493b43974370";"934bad58-b645-4b8f-89de-b902b02afb4c";"2023-08-06";"breakfast";278;1
"29606de4-2f04-42c9-81ce-ece4079cdf44";"437ee372-63da-470e-9e09-cfda937e9246";"2023-12-29";"dinner";350;1
"58b46e3a-6bef-49c1-871a-f05c32902644";"7ea7d506-bfbe-4764-97e0-6a05e1a03a17";"2023-03-05";"breakfast";307;1
"67441517-908e-404e-9b71-f1db1a3b24b7";"5a1f61c6-f732-42a6-9783-73c1561490e8";"2023-12-28";"lunch";508;1
"0901e939-d77b-4c93-bc7f-2b1b3a661df0";"ca4fa85b-bfd1-4ed6-94ad-be49371b4305";"2023-05-23";"dinner";531;1
"85a8d1e6-c7c8-4cea-a59a-d50089342cec";"3fb55943-b8bc-4e7b-a07e-beb13174ae2e";"2023-10-08";"snack";478;1
"4530513f-72ad-4eb9-ae6a-c58175cdfc91";"de9bd872-14dd-4556-bc58-86b48577589e";"2023-11-26";"snack";345;1
"495fd99a-63af-43f2-8d01-ce99e96741ab";"9a731057-60a9-4cc2-9868-275683b44164";"2023-07-09";"snack";357;1
"116dfa6a-ae4a-475b-9476-73722cc8bb77";"8b324b0c-8bfa-4365-a380-6c948fd2d826";"2023-07-21";"dinner";246;1
"5a34bf40-3d37-407c-bcb3-f9af6bfcb7ff";"5984e839-9315-4355-ae2f-32c03ee03d25";"2023-01-09";"snack";666;1
"f155e46a-8709-40a6-a34b-1df51344e633";"86809bb1-436a-4ccc-978f-bd7a66c63451";"2023-01-23";"lunch";470;1
"953cf955-94d4-44c5-a8e5-c2e794198d21";"da3e78ef-0c51-41fb-b171-bff94f5da48b";"2023-03-08";"breakfast";530;1
"95e679ac-0e23-40b0-ac80-49ffb11a08b6";"2fa43396-d9b9-4e80-a857-eaf494539a74";"2023-01-15";"dinner";639;1
"d8a34788-144e-41a1-96fa-bc9558f2f74a";"12e310e4-78e8-4982-aee2-20735ddc16ef";"2023-08-29";"dinner";373;1
"f6e104b9-35b9-419b-8974-ea8e0b23cc35";"e01943d0-11b4-4933-982e-f9663a9541d3";"2023-01-08";"breakfast";420;1
"ce0dabaa-a077-406e-8481-2356dbf829d6";"24e0d711-e8bf-4ce7-9854-92241da39e83";"2023-10-03";"breakfast";318;1
"bf8038bc-014a-47c3-a3d4-f7fdc24341f9";"560a0f34-2ba2-4de2-98e2-164a0b04765e";"2023-12-15";"snack";360;1
"18bf3406-f36e-41b3-bd54-1495a5fa1162";"8a0a9971-b5dd-454b-a082-89a10a7e2d41";"2023-03-08";"lunch";430;1
"af8be861-c4c3-4eab-8913-79d3b0108277";"9c1a2be6-92b1-49a7-8867-e4ac1c5ce3f9";"2023-07-28";"lunch";625;1
"1abd8d5b-a125-46d3-ba24-5989f9d1332e";"0dd3572d-214c-4b9d-802e-9769cf3484f0";"2023-06-01";"breakfast";652;1
"9bedb587-ba94-4c8c-8f16-43fab7108cc8";"f6129c64-8646-4d58-8847-243a2aaf55cd";"2023-08-18";"snack";686;1
"81b2a0ac-f38d-4689-8f1b-fe3b55b2fc59";"fa46e8b2-5ba7-40a0-921b-5fe50633fef9";"2023-10-20";"dinner";502;1
"6fdab9db-9bfe-4568-845a-f6971054ca68";"8cf9b792-a151-40fc-85f8-c973edf1a226";"2023-03-11";"snack";282;1
"0f113d3f-3b7e-4fb2-b46e-5385e899ad64";"d41c5768-a160-438d-91a3-cfa3976ee318";"2023-11-22";"dinner";547;1
"5897fdc8-b310-405a-908e-6c2e75239f2b";"46c3333e-a1ff-4fa2-aba2-aecb28f9b46f";"2023-05-16";"breakfast";350;1
"87054d0d-652c-4b99-99ff-3eb2d5d77a0b";"e6790505-261c-4c74-b621-e1c77823bc75";"2023-11-18";"lunch";335;1
"38d7555c-f398-4468-b843-4bde12c65665";"6ccfb7c8-f645-46b6-a44d-6fc0835f9997";"2023-06-17";"breakfast";220;1
"19117da6-e09a-4eeb-9bed-cea50a22af6c";"32d9c497-8c03-4e5e-97d0-30cdef43cbc2";"2023-06-18";"lunch";621;1
"efe827f4-0c2a-43ed-823e-50d7834d20b8";"cf4c5719-2e53-4371-bf85-474cb5aa7404";"2023-05-03";"dinner";694;1
"dcb69bd8-7242-4760-b35b-67226ed22725";"11bbaad6-74ee-4458-9907-0c068ae40b45";"2023-03-13";"snack";692;1
"e6b8bd2a-bf0a-470e-9125-fcf879fedbb9";"ba2d21e9-7ebf-4d55-a460-8637fd13391e";"2023-07-01";"snack";509;1
"035fd401-bf7d-49a8-b890-0cfe1b255624";"122e4e17-1f43-488d-b15c-ead1c9e51af6";"2023-02-04";"dinner";575;1
"e625885f-72e1-465a-a94c-04f895b999d1";"c072d745-5b89-492e-b0bf-a72cd8a5ee12";"2023-03-20";"breakfast";662;1
"735f2554-c9d3-49d6-b87c-d878b62e4827";"7b61b3dd-1ac4-40c8-8eee-6899b15a89cf";"2023-11-12";"lunch";331;1
"21e50c50-3a90-4818-b43d-cea41775c93d";"a2ccbea8-94cb-42a1-a5df-42579953267a";"2023-05-05";"dinner";464;1
"2012e00c-3ede-47c9-8294-1ed0909e36ca";"36555721-5f9f-452e-b381-b18c2c68d843";"2023-03-17";"breakfast";518;1
"8bfc4fa7-032d-4666-980e-a47fae6fe75e";"e753db84-67d3-456a-83ce-932f61cda47a";"2023-12-26";"lunch";582;1
"5ff12494-c790-47f4-81ec-75c2f876e889";"ef683a18-e9c9-421a-89b0-40920aa0fc8d";"2023-01-12";"breakfast";579;1
"a86d782d-fa36-4b4b-b0eb-b52f0baa8087";"c93cb055-4226-434b-8a33-bf8c0813341a";"2023-03-29";"dinner";349;1
"e97aaf45-c08a-4f76-96f0-3bbeb216c4b3";"7328ba82-ee15-41b9-85e8-6e1ce6cf0450";"2023-01-15";"breakfast";617;1
"761ae2d0-2ba7-4967-b49c-d90a045b129d";"4fa9537c-a1b5-4841-b006-35464f7acdc7";"2023-08-18";"snack";249;1
"8dbdb8ad-ac0e-4f82-b34e-803a9134c453";"8ea494bb-8495-459e-88b0-48110185790b";"2023-09-29";"breakfast";674;1
"68c1310d-fea4-4777-85ea-f295164f9b30";"335716e3-59f7-4e99-90d1-bb84bfc81cd1";"2023-07-31";"snack";645;1
"12bc4c18-c2c0-4b12-aca9-18fdd7f52f74";"a54d9230-105b-4fdf-85ba-c1b8bdb7b08e";"2023-02-27";"dinner";557;1
"fee99571-8860-48ba-85bf-41cae5a3fddb";"2dad0064-7ac4-40ff-998e-49b88d96685b";"2023-08-30";"breakfast";276;1
"2cab4ea4-ec9f-48d2-86d4-a5cc6028b8c1";"8fe0cf24-d667-4d20-8440-fc6109aa446b";"2023-01-03";"dinner";468;1
"748f10ce-2d82-4e63-b520-f61234a327ee";"accdda6b-f848-4545-8ce3-ecabab407c02";"2023-10-14";"dinner";232;1
"46a93f5e-8635-42fb-b446-dd5315ca6fad";"47586bbf-7d18-4193-9b96-2fa61b7db431";"2023-02-13";"dinner";460;1
"e91ad04f-5ed5-4c51-b5ba-bb82d8f4e8a9";"f890997d-64a7-466b-bb62-9b43aec7d8da";"2023-03-27";"snack";393;1
"b358578c-182f-4e41-8f67-b7a5add18bd7";"a1cd436a-b8c9-4c70-b9f8-9a3f4c62194e";"2023-04-28";"breakfast";516;1
"52b1c695-d86a-47c0-a6a1-7b6c8b1db7a8";"e8d292f1-8b3f-4035-ba44-d2ec3225cb84";"2023-10-29";"lunch";561;1
"1db08a5c-c0d5-4a6d-9b24-d502ea98ca67";"ec2b035e-d37b-405d-8ef8-5bdb39a6ed16";"2023-08-27";"dinner";470;1
"f4c054ec-3b21-4440-a707-9268dfc3e22c";"c21d9ac6-0510-46f0-907a-9269e1437963";"2023-03-19";"snack";335;1
"5adc2950-cb37-4595-bebc-78192d236daf";"652308f6-09f0-4413-a54e-0b0a0c54ff6a";"2023-02-03";"lunch";623;1
"d5379854-6a18-4066-a9c0-abf087aba726";"37e9ba54-a740-4d9a-95d2-4a950d5674e7";"2023-02-12";"snack";341;1
"c0808877-5d46-49bd-bb30-8404ea8a946a";"41680feb-cc29-460f-8a15-a924f3c5596f";"2023-07-26";"dinner";566;1
"60575cb3-ef90-4eb3-82fc-55e9d08ab0a5";"49d15d89-4372-4028-9e56-f9731b468be7";"2023-04-11";"dinner";461;1
"7197bb85-649d-4a8c-a749-c8628dc07fa0";"ea50bc62-b880-4c3d-a96a-6360c64abb45";"2023-05-27";"snack";466;1
"2218d8d8-2d5a-401c-b492-16db99313769";"d7acd4c9-976b-4c6a-b98e-ecc8e059cfa4";"2023-01-25";"lunch";207;1
"4c77a8f8-ac0b-4385-9ba1-4ee0bf6ec4e3";"f9b23152-b723-449c-81b9-845bf7956d78";"2023-10-10";"dinner";679;1
"5e2c1488-0353-4766-83cf-74b2753591a9";"9637a31b-c877-4ad5-8ead-ce760cf89bec";"2023-05-31";"dinner";539;1
"bfaf453c-512c-4fad-96db-acee9bd57db2";"b117f555-3280-45f2-aaa1-af1a529ac0ca";"2023-09-11";"snack";424;1
"c86bdda0-b87a-40d6-a0b2-dd70f3856377";"90caf162-0b33-4b5a-8696-d85cbbb5a92b";"2023-03-15";"breakfast";666;1
"0be23ce8-c872-4042-9291-163ef85367ed";"9bd3cd49-64be-4273-9ebd-d3ad6c121a88";"2023-11-09";"lunch";529;1
"3450945a-55c4-49c3-9cda-c7640c5e95ac";"32e72f87-e709-4c83-b1cb-9c147ec53c76";"2023-07-02";"snack";697;1
"04122053-ae1f-473b-a301-d6c8c653d540";"9f9015b5-d8fb-42a9-b431-58cd9401e1d4";"2023-10-12";"dinner";278;1
"646dd118-1bb2-44dc-829a-c290d2f3ae4f";"411d3235-bdd5-4bf0-922d-f6bcbf9f80a5";"2023-06-20";"dinner";531;1
"234b27fa-2963-4b20-b24b-e6464749064c";"59fdb64d-de73-49bb-8c0d-52bbdc8b8a44";"2023-11-14";"lunch";531;1
"a87094f6-710a-44ce-8ccc-f88865a0ed28";"b076bb8b-1e9b-474d-a92b-3cb23425fa88";"2023-07-31";"lunch";489;1
"b13fb0f1-55d1-4c76-bbd9-ff6188f98b9e";"f5ee8c02-8113-45cb-a49a-d5c9b224a666";"2023-06-19";"snack";472;1
"23a310dc-892d-43e5-9d55-a2ec17eeb720";"87693f41-32e3-4bc3-a514-a1043bd846ba";"2023-03-17";"snack";528;1
"394cb6a1-9854-4f67-af55-aa738ca9cd95";"7aac64fa-d4b5-4004-9941-76429d419767";"2023-12-16";"breakfast";210;1
"8654f88b-a1ce-42f5-8237-f69c2fe1c2ff";"8dfce2d4-782e-48cf-b676-b862b001816f";"2023-05-14";"lunch";487;1
"075e2d04-d45e-41a0-affa-bc9fc70b0fef";"4eddbbb4-40d5-45c4-9cfe-9892e187f14a";"2023-11-24";"lunch";246;1
"c2209ade-fcf4-4310-9050-25aee397e5d4";"92a68171-3cf1-4a58-b456-660b45f82c8c";"2023-02-22";"lunch";418;1
"25735875-f8eb-4c2c-b28a-faa686516688";"ce3cc05d-ce02-4bec-a059-11accda32fd1";"2023-06-20";"dinner";468;1
"7ca8eb25-fa94-4053-8077-b9951c7f5a8e";"94ece238-542f-4863-81b5-89172a83fa8e";"2023-02-23";"dinner";671;1
"630bf5c7-0eb5-425a-bbf2-9a4308b8662a";"72608fd8-46e5-44ef-ab53-102c702fe228";"2023-06-21";"lunch";224;1
"1ff76a0c-5ff3-45b4-90ea-9fbe67f238e6";"7a60d6a8-bdbd-4a9b-b410-c3a8c0487128";"2023-04-17";"lunch";364;1
"5956e12a-6f3d-43c0-a5b9-54b7d02e9564";"b715ee18-56cd-4eee-9912-d3f2518b60f1";"2023-03-02";"snack";460;1
"72676228-37cc-48a3-be13-227714390b0b";"72bf50c1-406f-460d-94ee-53f82691c8bb";"2023-08-02";"breakfast";589;1
"985a73d3-0ce9-4ffc-a21b-16ae9eacaebb";"c79427b9-ce45-4787-9b78-33ffecdffbce";"2023-05-24";"breakfast";217;1
"f7ea8c99-0f6b-44c7-b032-4812471bc237";"48cd7fcc-ee10-4604-a935-c80a52d79387";"2023-04-16";"lunch";569;1
"eeed3996-8596-47d8-9236-0d7525084ed8";"8a501385-ee73-4b49-a1a6-05543f6db4e5";"2023-08-12";"dinner";331;1
"78809ff1-f61a-4cd4-bb2c-372e529ed3e1";"35e9904a-0f6f-490d-a132-4da13bcbbaa8";"2023-12-21";"snack";201;1
"0465bb0b-a1f9-4dba-bfdd-a42f878abd33";"56008c92-2d6a-4e1f-b72d-38ff5568de0c";"2023-06-29";"snack";255;1
"56bd624c-e096-45eb-a83b-ddddf756d837";"c2be8cf8-d808-44d9-b95c-5b99636e3cf1";"2023-08-18";"lunch";544;1
"9996ae2b-1bef-4259-90d7-627dedbc6b0f";"b32cffe8-0aab-4514-aff2-1d80215d6998";"2023-07-28";"breakfast";478;1
"fa6e411a-8647-4b84-a160-2f58d48a685d";"b4218963-6bea-4147-96b3-6b6ffce73742";"2023-07-11";"lunch";346;1
"084c15f9-ba2d-4252-9c49-412a4315c855";"49cb0244-9f29-44ce-97e1-df8e361aaaee";"2023-09-24";"breakfast";328;1
"b6951795-56e2-4eb3-93cf-8f23c9eb6812";"15b5539c-e25f-44bc-9e92-0ae4f42a7f83";"2023-01-31";"breakfast";418;1
"3040a43e-82b3-4b83-83cc-d418db21237a";"b01bb022-c3a1-4b7c-9f99-33f6377a59b2";"2023-05-17";"lunch";294;1
"a4e5d25d-74f3-4c0d-93f6-5326dde1dce8";"682052dc-44b5-4cef-8db8-3a1af68c349c";"2023-03-14";"lunch";587;1
"017a92fe-558d-4a20-b5b8-49c438c499bc";"a73b1403-abed-4b26-975b-1602f64b34e7";"2023-02-11";"snack";640;1
"5361501a-ca64-4fa6-983f-6ba37795770a";"6092a957-9616-464c-86fa-e3db55faeae1";"2023-05-12";"snack";205;1
"3c5820d1-00d5-40e5-aabd-41c4f3172aa2";"eaa41502-96a3-4135-9460-05dfc867044b";"2023-07-24";"dinner";232;1
"7eb845f2-a84d-4a9a-81a5-049517de6aea";"754025d9-60c5-450b-91d7-6a4b051bac96";"2023-04-12";"snack";540;1
"f8b3f00c-efc9-4765-90a8-1abb0c005e15";"11062a5d-381d-4142-bdf5-dcf93892f25a";"2023-06-02";"lunch";422;1
"472885ac-2220-4281-8a37-b7198b041ad6";"f17c5295-bd2b-443e-95f6-e49587f6efdc";"2023-08-10";"dinner";307;1
"7f228722-6092-4857-99d7-a9e23ecc1477";"f8bbbdc0-7715-4fdd-a60e-5426b9eaa5bd";"2023-10-18";"dinner";637;1
"cb80f23c-1688-4871-a9fd-f2a404f208e4";"1bc346f7-f66d-4d4e-a740-04fc061a4601";"2023-12-03";"lunch";631;1
"4b7324cd-c961-463c-ac8f-2db4a16339a7";"ca50fed8-bcf8-4e4a-be33-f1de7ad1295f";"2023-11-16";"breakfast";667;1
"30c0248f-2d74-4323-918b-82c064ccc7fb";"65c79d85-89e7-46ca-907c-19b9e8effb9f";"2023-08-01";"dinner";206;1
"fdda7935-df8f-47a4-8500-acd6e0eb920d";"7abae4f1-ed38-43b6-acd3-8df2fff27fdd";"2023-05-09";"breakfast";453;1
"fa65b0a8-d467-4d3c-933c-f62b4542e951";"67099e12-bf4f-4360-8c6c-457e55778b91";"2023-03-18";"lunch";516;1
"b6ace0e5-a11e-4ffa-9881-6f0ac0821173";"2d610afa-b8a7-477d-869c-e8dad3d3bbc3";"2023-04-09";"breakfast";605;1
"7c270bc2-dcf2-4161-925a-f9295cff1907";"eec43147-0f71-40bc-9e96-dbe2b2bd201b";"2023-05-11";"snack";515;1
"44540cf3-bf30-4a9e-bef0-aade5dc69574";"6ca4d82c-51ca-4be9-b8b6-7e75daaa53c4";"2023-11-28";"dinner";313;1
"1f5efd6f-e6e9-4729-9a20-bf03e27ffb29";"59a7751f-2fa2-41e0-8640-d77a9e39b5dd";"2023-06-29";"breakfast";489;1
"2f2269c1-4d60-44b5-b13a-12d3af010190";"4107f5e4-8e24-468b-9852-a7d3e4351617";"2023-12-02";"breakfast";362;1
"732d0156-2645-4a89-ba16-628239ff6eba";"5d541602-f160-4b81-b2bd-0c9133a6c0f9";"2023-10-06";"snack";268;1
"51f05d81-afe7-4551-a62c-9f50a2ead049";"38945c85-7cc0-40e3-969f-6dce01b08668";"2023-05-01";"dinner";376;1
"bc0acb07-daac-47e3-9839-b4a4da6279a9";"03430282-5140-4601-9635-dc40d63fc8f9";"2023-03-02";"breakfast";549;1
"ae7f9d2f-66e5-425f-a609-d9e074b8c70f";"32b510a0-678b-4b7b-955f-8e0a56ebecea";"2023-04-19";"snack";551;1
"3b5ea341-ad50-42ed-8607-937b1331ec85";"0d5b6b50-d341-49ef-9932-6534458a74cf";"2023-12-01";"dinner";274;1
"5c7e1eb3-89b3-4b6f-9907-9356c1c3305c";"b8ca55c7-49d1-4a87-83fd-69f2d7bf57f3";"2023-01-06";"breakfast";529;1
"b80b49bd-1284-4b2e-b3f0-2e0916ae610b";"2d4b5494-c1b3-4a12-b78f-9b3fd476e3e7";"2023-05-01";"snack";480;1
"0b578151-f7a2-4a7c-99c3-491b284f0ab3";"3644c922-0a5a-4e1e-af03-3169b432185a";"2023-09-11";"lunch";548;1
"86835c96-4f59-4584-a100-21f9fea855df";"55a4284a-f1d7-4dc6-8741-2b8feaab4567";"2023-06-23";"breakfast";422;1
"e4ec36b4-7d8d-4e5c-8f8f-bd81082a805e";"2aae73de-659d-4dff-9929-dc90e5da7e47";"2023-08-15";"dinner";247;1
"a8ee9949-91b0-4f0f-9512-dca39a8aba41";"4b38ef92-c240-4f55-9b06-2811d649fc6c";"2023-09-23";"breakfast";419;1
"03f2df25-bb5c-4fb2-a361-13ae1ead8673";"3a0729a3-ac33-43aa-9ec2-0b9d822ffabb";"2023-06-03";"snack";344;1
"e5956e7d-4aac-499f-9ade-dfecce452d03";"04988d0d-f166-40e5-8074-ad3e095cb25a";"2023-07-16";"breakfast";657;1
"6174098d-aa34-4e72-9845-554856ee7dfb";"42bd2867-9e60-4e73-a93f-a932f9cddf0b";"2023-06-10";"breakfast";608;1
"cf9dae6e-49c9-4283-86fc-f24909b6e5cb";"ceff46b4-7bdf-4e33-bfa6-fba878097ceb";"2023-09-12";"breakfast";621;1
"610a4ef2-b7db-4b53-888f-31fb3c9e02ad";"8123ae80-aadc-4eec-90cd-1eb0f6fd75ee";"2023-01-28";"dinner";541;1
"a9e3f397-60f2-4ddd-9dc9-db21a5c9a284";"3644c922-0a5a-4e1e-af03-3169b432185a";"2023-02-15";"breakfast";289;1
"97132220-23b7-4646-ae76-7d94473c3f35";"36b39bb4-f140-43a7-9e44-293058260eca";"2023-01-21";"breakfast";270;1
"261e98f8-d8db-47de-a6df-c53713cd8246";"4347d746-d9c3-4979-8d7d-2bdad9cd652b";"2023-03-26";"snack";224;1
"58be2403-3d87-4572-84af-2dcea86f1e1f";"1fdd13dc-61bf-4975-a0bb-8c0958c56224";"2023-04-14";"snack";377;1
"03501820-ef24-4acb-9f10-7a9a034d7420";"ad6bb305-bb0e-48de-9bfa-89624d0ca9cc";"2023-08-28";"snack";269;1
"d3f704f0-5a6f-43c8-87fa-0f9991f76582";"70b53ded-812c-4622-9192-016e569cd4a5";"2023-07-05";"breakfast";618;1
"e36cc9d2-ad7f-42fc-9b2d-1d8b65d31ca2";"b311e236-e2c5-4615-b0ee-2b593e1d9314";"2023-06-13";"breakfast";475;1
"1df93b7e-eeb3-498c-bce1-ad278548b660";"177f86ae-e6c4-4e9d-9c65-3559527c27af";"2023-12-05";"snack";288;1
"56ead9db-0265-495e-85c0-c19b0eb701fd";"e83b77f7-cd56-4c6f-8f23-642b56c9e945";"2023-05-05";"dinner";298;1
"f80423a2-35b9-405b-9335-52b22ebcbc4f";"1c40babe-7f51-400c-8395-f5d894ec1145";"2023-07-11";"breakfast";426;1
"fe552f3f-bda6-410f-892f-a40a1c573a45";"c77e665d-f34c-4429-bf47-751d8c742ce2";"2023-01-02";"lunch";609;1
"60667360-6e2c-4556-acfe-7530e58e8f2d";"0397f423-9096-4e5b-b415-b58225e7b08b";"2023-10-15";"snack";527;1
"1fec45ce-b04b-42aa-9d75-1bfabf7345a4";"ff920784-94ad-4909-803a-4b77a364f172";"2023-11-29";"lunch";669;1
"591a3b3b-424e-46d1-bd06-8791625847ea";"e815818b-d649-4337-96cb-9be05bb724d0";"2023-03-19";"lunch";364;1
"62d78df5-ba68-4186-a44d-635683447b05";"78744d53-3555-4a89-8d7a-a92258160960";"2023-05-02";"dinner";398;1
"57ac3354-f47d-43ff-8a45-b2c355c54a54";"3e94e450-9b1c-4da3-a36b-0052815245c6";"2023-09-23";"breakfast";682;1
"1c2a3ebc-89e2-4421-9522-2526e6d099a3";"00f0a7a0-c39b-42ae-b563-9210cfc80bd5";"2023-05-04";"lunch";687;1
"b1ff2b62-9de7-470d-987f-c1bc556712ca";"c9f02be3-3e5c-4e11-9cee-8432afa1cb01";"2023-10-05";"lunch";657;1
"0a26fcaf-5ae0-4378-bd6a-bd3d11e39017";"3a3ee5de-89b2-4e7b-916c-2371cfdacb56";"2023-06-16";"dinner";457;1
"50f575bc-c65f-425f-a617-8e5d29be9be4";"0150ad17-fbd1-41f2-a19a-abeb3728d049";"2023-11-05";"snack";243;1
"01f6139c-ff4a-4e20-8a17-3036d71f52bf";"8b124bbd-33a7-4dc7-8aac-2d8c4ed05c00";"2023-03-12";"breakfast";335;1
"f84dd5aa-0437-4863-b5fe-43f9496cbf30";"a9d97eb0-9982-4a56-bd8b-a42119d1575b";"2023-02-24";"lunch";422;1
"f1f9e44e-4b9e-49bd-ab39-1f640e3eb52c";"49c64ff5-293a-4d14-a6f9-aedc34481b21";"2023-05-19";"snack";398;1
"5c096c85-f348-493f-8573-5ee5c3970094";"eaf864fc-7711-4a2d-a0c9-715e4c437ddc";"2023-02-13";"dinner";426;1
"e7a839f1-2d3f-4b11-927f-21f91e1c5b01";"cf02bb8b-4560-4b28-b4a7-1a1f97a5e9a4";"2023-09-01";"snack";449;1
"f3eb02c3-08f0-403a-a27f-384c0836b0c7";"afe6f20b-3d38-43ba-9574-ca49cb9ded88";"2023-01-29";"snack";487;1
"98e8ded9-5d7c-48ed-a65f-837c53607c6d";"41cf7aa5-c5c3-4f50-ac76-1498ffd6ffbf";"2023-06-13";"dinner";207;1
"31b5829a-515e-40ec-93ba-6e319a3d5bab";"858ed66d-87ed-4173-a692-71909ae6b8da";"2023-05-02";"dinner";386;1
"ff3adeea-30a0-4fc0-a51e-0d7a9f1be7bb";"c2bba0c6-bede-4dd1-ae22-b0f3f3db1b9d";"2023-10-25";"snack";547;1
"ce75851e-4a59-4fe3-8187-327fee0d39e9";"3651c5cd-5462-4d0d-b5fe-30bfc9a9fc3e";"2023-11-24";"lunch";295;1
"8d4882fb-0d44-404b-8aa4-cdb41dd8a45b";"9729764f-7f8f-4d8d-97a2-832e4c89907c";"2023-07-11";"breakfast";400;1
"ac63505b-e5d6-4e10-99c5-369448ac342e";"dca9e4f5-7127-455e-a350-0003c2a2e5f9";"2023-11-28";"breakfast";273;1
"e635bdc5-14f2-42fe-ab24-bb785b9742c7";"eefef029-1ecd-4436-be36-bc58822363d4";"2023-10-27";"lunch";516;1
"1b6b13ee-1d7f-4897-92a4-741c1f723ee5";"62454525-2c03-4a5c-8500-6f085617b17a";"2023-09-21";"breakfast";417;1
"1b8bf97c-2f03-4102-a5af-420a0c1ff7df";"874bffc8-759c-4bf3-808c-d84f41231a0c";"2023-02-19";"lunch";690;1
"43277e08-cecc-4395-b898-66b498727c73";"99ccdda5-51ce-4ecf-9c61-0407f1cad437";"2023-05-12";"dinner";591;1
"bc6c232e-1901-47c4-bc2d-6349c90990c6";"af46a5b8-b386-4f24-9967-260d00a8eb6d";"2023-03-14";"snack";413;1
"eaded156-1d11-4d2e-858a-4f999ffd33b1";"ca0552c3-f79a-4e64-bda0-02eedea3299b";"2023-01-08";"dinner";425;1
"c3e9e5a2-0b1f-45c4-84af-0e4df9539165";"3f4c86e8-0341-4271-8a3e-2f84888931a7";"2023-04-17";"snack";547;1
"c2f89efe-210b-4291-8ee8-e2c52ce6dc87";"b9368328-8153-4c85-a20f-85d3ac604903";"2023-12-04";"lunch";656;1
"0d44e81b-d0c8-46af-8a8d-e37c28674544";"9787a2c5-5d5c-4935-9c90-9b5e63f7f6c9";"2023-03-25";"snack";507;1
"c8f08b63-db4c-4a5d-bd9c-eb0e779619a1";"11270f32-d885-45bd-89b1-445c786c6a2d";"2023-01-24";"dinner";473;1
"24e314ba-94d6-473c-bc99-ddb9f0069bc3";"272ba015-4923-4af6-a347-5b583517efec";"2023-11-10";"dinner";380;1
"bd335c58-8153-4b41-9d65-9ec212fadc49";"3e94e450-9b1c-4da3-a36b-0052815245c6";"2023-05-16";"snack";272;1
"d63ba6dd-3c26-42a1-8a27-ce28c9fa2b61";"d5bbc932-22c1-42e8-a186-0e258b666a04";"2023-08-17";"snack";699;1
"9536ccb4-b060-419f-a5c7-532e0d8340a1";"678f812b-5497-4787-a97c-67119a0a14c6";"2023-09-14";"breakfast";341;1
"33c4c4b7-5945-4380-a9a7-f36ceafe7269";"aabd75c5-af57-4d43-b4f5-60b603e13c86";"2023-06-12";"dinner";574;1
"3f37bee0-97e6-4a5f-89c6-418c738319de";"a09206bb-53fa-473b-ba97-4c2bc237f92f";"2023-03-11";"dinner";244;1
"95284e58-7ad2-4318-abb2-e0446d113a69";"1255269f-8a0a-4a34-a9db-297bec550023";"2023-12-18";"snack";270;1
"5f1d66b9-8a05-42ef-98d3-ab845bf1c996";"161cb251-c13a-4590-88ac-983ab0438888";"2023-01-21";"lunch";455;1
"0ea2b01f-df0a-449f-8c51-1d0c1e81c191";"0d27e410-a34c-403e-9092-9dd2eb4864e5";"2023-04-01";"dinner";350;1
"daddfc42-b0fb-4bf4-8d5d-4286ae5412e5";"c5617e9f-4165-4472-b693-a81664746d43";"2023-06-03";"dinner";408;1
"6e1c67f9-70a2-4c60-af82-ccc72e4bae70";"5a96e9e5-fede-40c7-9d09-9269563492a0";"2023-06-20";"snack";570;1
